timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;Latency;IdleTime;Connect
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-32;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-32;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-31;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-31;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-31;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-31;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-34;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-34;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-34;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-34;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-33;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-33;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-33;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-33;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-36;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-35;text;TRUE;;81;0;2;2;1;0;1
