timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816239432,1,TCP Sampler Text,200,OK,Thread Group 1-36,text,true,,81,0,1,1,1,0,1
1520816239433,1,TCP Sampler Binary,200,OK,Thread Group 1-36,text,true,,34,0,1,1,1,0,1
1520816239434,3,TCP Sampler Text,200,OK,Thread Group 1-36,text,true,,81,0,1,1,3,0,0
1520816239437,1,TCP Sampler Binary,200,OK,Thread Group 1-36,text,true,,34,0,1,1,1,0,0
1520816239468,1,TCP Sampler Text,200,OK,Thread Group 1-37,text,true,,81,0,1,1,1,0,0
1520816239469,1,TCP Sampler Binary,200,OK,Thread Group 1-37,text,true,,34,0,1,1,1,0,1
1520816239470,1,TCP Sampler Text,200,OK,Thread Group 1-37,text,true,,81,0,1,1,1,0,0
1520816239471,0,TCP Sampler Binary,200,OK,Thread Group 1-37,text,true,,34,0,1,1,0,0,0
1520816239476,1,TCP Sampler Text,200,OK,Thread Group 1-38,text,true,,81,0,1,1,1,0,0
1520816239477,1,TCP Sampler Binary,200,OK,Thread Group 1-38,text,true,,34,0,1,1,0,0,0
1520816239478,0,TCP Sampler Text,200,OK,Thread Group 1-38,text,true,,81,0,1,1,0,0,0
1520816239478,1,TCP Sampler Binary,200,OK,Thread Group 1-38,text,true,,34,0,1,1,1,0,1
1520816239507,1,TCP Sampler Text,200,OK,Thread Group 1-39,text,true,,81,0,1,1,1,0,1
1520816239508,1,TCP Sampler Binary,200,OK,Thread Group 1-39,text,true,,34,0,1,1,1,0,0
1520816239509,1,TCP Sampler Text,200,OK,Thread Group 1-39,text,true,,81,0,1,1,1,0,0
1520816239510,0,TCP Sampler Binary,200,OK,Thread Group 1-39,text,true,,34,0,1,1,0,0,0
1520816239516,1,TCP Sampler Text,200,OK,Thread Group 1-40,text,true,,81,0,1,1,1,0,1
1520816239517,1,TCP Sampler Binary,200,OK,Thread Group 1-40,text,true,,34,0,1,1,1,0,1
1520816239518,1,TCP Sampler Text,200,OK,Thread Group 1-40,text,true,,81,0,1,1,1,0,0
1520816239519,0,TCP Sampler Binary,200,OK,Thread Group 1-40,text,true,,34,0,1,1,0,0,0
1520816239548,0,TCP Sampler Text,200,OK,Thread Group 1-41,text,true,,81,0,1,1,0,0,0
1520816239549,0,TCP Sampler Binary,200,OK,Thread Group 1-41,text,true,,34,0,1,1,0,0,0
1520816239550,0,TCP Sampler Text,200,OK,Thread Group 1-41,text,true,,81,0,1,1,0,0,0
1520816239550,1,TCP Sampler Binary,200,OK,Thread Group 1-41,text,true,,34,0,1,1,1,0,1
1520816239556,1,TCP Sampler Text,200,OK,Thread Group 1-42,text,true,,81,0,1,1,1,0,1
1520816239557,1,TCP Sampler Binary,200,OK,Thread Group 1-42,text,true,,34,0,1,1,1,0,1
1520816239559,0,TCP Sampler Text,200,OK,Thread Group 1-42,text,true,,81,0,1,1,0,0,0
1520816239559,1,TCP Sampler Binary,200,OK,Thread Group 1-42,text,true,,34,0,1,1,1,0,1
1520816239588,1,TCP Sampler Text,200,OK,Thread Group 1-43,text,true,,81,0,1,1,1,0,0
1520816239589,1,TCP Sampler Binary,200,OK,Thread Group 1-43,text,true,,34,0,1,1,1,0,0
1520816239590,2,TCP Sampler Text,200,OK,Thread Group 1-43,text,true,,81,0,1,1,1,0,1
1520816239592,1,TCP Sampler Binary,200,OK,Thread Group 1-43,text,true,,34,0,1,1,1,0,0
1520816239597,1,TCP Sampler Text,200,OK,Thread Group 1-44,text,true,,81,0,1,1,1,0,0
1520816239598,15,TCP Sampler Binary,200,OK,Thread Group 1-44,text,true,,34,0,1,1,15,0,0
1520816239613,7,TCP Sampler Text,200,OK,Thread Group 1-44,text,true,,81,0,1,1,7,0,1
1520816239620,14,TCP Sampler Binary,200,OK,Thread Group 1-44,text,true,,34,0,2,2,14,0,2
1520816239627,10,TCP Sampler Text,200,OK,Thread Group 1-45,text,true,,81,0,1,1,9,0,1
1520816239643,2,TCP Sampler Text,200,OK,Thread Group 1-46,text,true,,81,0,2,2,1,0,0
1520816239637,21,TCP Sampler Binary,200,OK,Thread Group 1-45,text,true,,34,0,2,2,20,0,0
1520816239645,13,TCP Sampler Binary,200,OK,Thread Group 1-46,text,true,,34,0,2,2,13,0,0
1520816239658,1,TCP Sampler Text,200,OK,Thread Group 1-45,text,true,,81,0,2,2,1,0,0
1520816239660,1,TCP Sampler Binary,200,OK,Thread Group 1-45,text,true,,34,0,2,2,1,0,0
1520816239659,3,TCP Sampler Text,200,OK,Thread Group 1-46,text,true,,81,0,1,1,3,0,0
1520816239672,2,TCP Sampler Text,200,OK,Thread Group 1-47,text,true,,81,0,2,2,1,0,1
1520816239662,13,TCP Sampler Binary,200,OK,Thread Group 1-46,text,true,,34,0,2,2,13,0,1
1520816239674,4,TCP Sampler Binary,200,OK,Thread Group 1-47,text,true,,34,0,1,1,3,0,0
1520816239678,15,TCP Sampler Text,200,OK,Thread Group 1-47,text,true,,81,0,2,2,15,0,0
1520816239693,1,TCP Sampler Binary,200,OK,Thread Group 1-47,text,true,,34,0,2,2,1,0,0
1520816239679,18,TCP Sampler Text,200,OK,Thread Group 1-48,text,true,,81,0,1,1,18,0,1
1520816239707,2,TCP Sampler Text,200,OK,Thread Group 1-49,text,true,,81,0,2,2,2,0,1
